2016-05-22 15:26:56.649637, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.667132, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.682778, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.699788, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.715756, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.731847, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.751863, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.767155, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.781983, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.801108, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.813999, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.831090, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.858164, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.866556, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.883612, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.899661, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.916813, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.937122, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.948804, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.965847, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:56.981941, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.001910, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.015113, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.030953, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.048033, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.066679, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.084540, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.105830, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.116608, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.133726, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.159307, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.166735, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.183660, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.198865, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.222738, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.233766, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.248964, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.265062, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.292859, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.301201, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.318377, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.333643, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.355447, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.376279, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.383698, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.399984, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.415857, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.433150, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.449909, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.469656, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.481954, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.498034, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.515788, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.531392, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.559834, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.567639, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.583752, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.601807, 255, 255, 124, 126, 142, 123
2016-05-22 15:26:57.617135, 247, 255, 117, 126, 142, 123
2016-05-22 15:26:57.633823, 247, 255, 116, 126, 142, 123
2016-05-22 15:26:57.650040, 247, 255, 116, 126, 142, 123
2016-05-22 15:26:57.666181, 247, 255, 116, 126, 142, 123
2016-05-22 15:26:57.683109, 247, 255, 115, 126, 142, 123
2016-05-22 15:26:57.704362, 247, 255, 115, 126, 142, 123
2016-05-22 15:26:57.719362, 247, 255, 115, 126, 142, 123
2016-05-22 15:26:57.732026, 247, 255, 115, 126, 142, 123
2016-05-22 15:26:57.747919, 247, 255, 115, 126, 142, 123
2016-05-22 15:26:57.768606, 247, 255, 115, 126, 142, 123
2016-05-22 15:26:57.784814, 247, 255, 115, 126, 142, 123
2016-05-22 15:26:57.800659, 247, 255, 115, 126, 142, 123
2016-05-22 15:26:57.821264, 255, 255, 115, 126, 142, 123
2016-05-22 15:26:57.834433, 255, 255, 116, 126, 142, 123
2016-05-22 15:26:57.851204, 255, 255, 115, 126, 142, 123
2016-05-22 15:26:57.877946, 255, 255, 115, 126, 142, 123
2016-05-22 15:26:57.893431, 255, 255, 115, 126, 142, 123
2016-05-22 15:26:57.900165, 255, 255, 115, 126, 142, 123
2016-05-22 15:26:57.919885, 255, 255, 115, 126, 142, 123
2016-05-22 15:26:57.938130, 255, 255, 115, 126, 142, 123
2016-05-22 15:26:57.948961, 255, 255, 115, 126, 142, 123
2016-05-22 15:26:57.966117, 255, 255, 115, 126, 142, 123
2016-05-22 15:26:57.981985, 255, 255, 115, 126, 142, 123
2016-05-22 15:26:58.002163, 255, 255, 115, 126, 142, 123
2016-05-22 15:26:58.017627, 255, 255, 115, 126, 142, 123
2016-05-22 15:26:58.034819, 255, 255, 115, 126, 142, 123
2016-05-22 15:26:58.053676, 255, 255, 115, 126, 142, 123
2016-05-22 15:26:58.071726, 255, 255, 115, 126, 142, 123
2016-05-22 15:26:58.083826, 255, 255, 115, 126, 142, 122
2016-05-22 15:26:58.100836, 255, 255, 115, 126, 142, 111
2016-05-22 15:26:58.116959, 255, 255, 115, 126, 142, 82
2016-05-22 15:26:58.136434, 255, 255, 117, 116, 142, 39
2016-05-22 15:26:58.149914, 255, 255, 116, 86, 137, 0
2016-05-22 15:26:58.165914, 255, 255, 116, 24, 137, 0
2016-05-22 15:26:58.181934, 255, 255, 123, 0, 135, 0
2016-05-22 15:26:58.201591, 255, 255, 123, 0, 130, 0
2016-05-22 15:26:58.215086, 255, 255, 123, 0, 126, 0
2016-05-22 15:26:58.232062, 255, 255, 123, 0, 124, 0
2016-05-22 15:26:58.259347, 255, 255, 123, 0, 124, 0
2016-05-22 15:26:58.267646, 255, 255, 123, 0, 124, 0
2016-05-22 15:26:58.284653, 255, 255, 123, 0, 124, 0
2016-05-22 15:26:58.304418, 255, 255, 123, 0, 124, 0
2016-05-22 15:26:58.317707, 255, 255, 123, 0, 123, 0
2016-05-22 15:26:58.333793, 255, 255, 123, 0, 122, 0
2016-05-22 15:26:58.353182, 255, 255, 123, 0, 117, 0
2016-05-22 15:26:58.366902, 255, 255, 123, 0, 115, 0
2016-05-22 15:26:58.383085, 255, 255, 123, 0, 115, 0
2016-05-22 15:26:58.400123, 255, 255, 123, 0, 114, 0
2016-05-22 15:26:58.415880, 255, 255, 123, 0, 113, 0
2016-05-22 15:26:58.433220, 255, 255, 123, 0, 112, 0
2016-05-22 15:26:58.448975, 255, 255, 123, 0, 111, 0
2016-05-22 15:26:58.468536, 255, 255, 123, 0, 111, 0
2016-05-22 15:26:58.484571, 255, 255, 123, 0, 110, 0
2016-05-22 15:26:58.511992, 255, 255, 123, 0, 110, 0
2016-05-22 15:26:58.520580, 255, 255, 123, 0, 110, 0
2016-05-22 15:26:58.534693, 255, 255, 123, 0, 110, 0
2016-05-22 15:26:58.550851, 255, 255, 123, 0, 109, 0
2016-05-22 15:26:58.570928, 255, 255, 123, 0, 105, 0
2016-05-22 15:26:58.583892, 255, 255, 123, 0, 104, 0
2016-05-22 15:26:58.599854, 255, 255, 123, 0, 98, 0
2016-05-22 15:26:58.618392, 255, 255, 123, 0, 91, 0
2016-05-22 15:26:58.633926, 255, 255, 123, 0, 85, 0
2016-05-22 15:26:58.648988, 255, 255, 123, 0, 79, 0
2016-05-22 15:26:58.665999, 255, 255, 123, 0, 74, 0
2016-05-22 15:26:58.684003, 255, 255, 122, 0, 72, 0
